scenario_id,location,timezone,weather_year,random_seed,pv_capacity_kwp,wind_capacity_kw,annual_load_kwh,peak_load_kw,reliability_target_load_served,round_trip_efficiency,usable_soc_window_fraction,feasible,optimal_n_modules,optimal_capacity_kwh,reference_lpsp,reference_system_lcoe_eur_per_kwh,reference_renewable_share,reference_annualized_cost,infeasibility_reason,mechanistic_optimization_runtime_seconds,annual_pv_kwh,annual_wind_kwh,annual_renewable_kwh
41,jinan,Asia/Shanghai,2023,4200167,1224.9167262172573,1224.5816907752182,1803332.1507024146,489.7741332359116,0.9900426725362068,0.956803251340813,0.8238238172853948,True,51.0,12750.0,0.00971450387428951,0.4097144910411007,0.9902854961257105,495354.99924287153,,0.3478122929998335,1518741.2572444987,1625685.752544593,3144427.0097890915
42,jinan,Asia/Shanghai,2023,4200168,931.1559843666024,1447.5717684734627,1094004.6919515328,352.9170806328173,0.9989259702833584,0.8803606844260006,0.7033159603795114,True,32.0,8000.0,0.0009847716161987797,0.5084568636148644,0.9990152283838012,310810.97991709586,,0.32750614599990513,1154515.225500191,1921714.8333349163,3076230.0588351074
43,jinan,Asia/Shanghai,2023,4200169,3479.2537457915196,1252.3499014414979,1015746.9583814724,508.9208799016375,0.9979234227011492,0.9282580371800238,0.8243584059721513,True,9.0,2250.0,0.0006552606472635112,0.47044250836460383,0.9993447393527365,87415.58810168323,,0.33293105400002787,4313833.010080745,1662549.266668547,5976382.276749292
44,jinan,Asia/Shanghai,2023,4200170,3162.71326546413,910.3337986701481,1342525.2306194324,393.4964515592987,0.9952289043637325,0.9168225979862318,0.8203549511735417,True,14.0,3500.0,0.004665599746537013,0.34559429037980277,0.995334400253463,135979.80371372943,,0.34213442499981284,3921362.994142756,1208507.9318971364,5129870.926039892
45,jinan,Asia/Shanghai,2023,4200171,3306.144108699484,1041.7524619278738,1134461.7072760733,300.8823931532015,0.9935469628433381,0.8917997823723598,0.732574300110911,True,11.0,2750.0,0.003909402037761382,0.4060305572451596,0.9960905979622386,106841.2743465017,,0.36225226600004135,4099199.033540804,1382971.9550700558,5482170.98861086
46,jinan,Asia/Shanghai,2023,4200172,1334.3400706144635,563.7585829618604,1115802.4292808482,358.80492054660493,0.994215749771221,0.903349585586908,0.7090346233978853,True,25.0,6250.0,0.005473237396482185,0.3631437786510036,0.9945267626035178,242821.07806023117,,0.3499754709998797,1654412.3147823603,748414.1753055616,2402826.4900879217
47,jinan,Asia/Shanghai,2023,4200173,995.9339701018735,655.8598539203552,1072530.4424698385,490.77326311791944,0.995258050740551,0.946161648476767,0.7592065725820051,True,32.0,8000.0,0.00467957219628998,0.4309452335457305,0.99532042780371,310810.97991709586,,0.34147893900012605,1234831.7052997348,870682.6406242694,2105514.345924004
48,jinan,Asia/Shanghai,2023,4200174,3188.366247270891,380.7121621696567,1249717.6789572288,488.59141442718277,0.9916154286511147,0.9172211138178973,0.7899718599888252,True,13.0,3250.0,0.008189183861103793,0.3121584852403713,0.9918108161388962,126266.96059132021,,0.33356669499994496,3953169.4353541406,505412.0460251638,4458581.481379304
49,jinan,Asia/Shanghai,2023,4200175,1874.786124609542,432.25410292767515,1058955.4072678788,402.9131252120841,0.9935363465241321,0.9629667205139495,0.7638312989216139,True,16.0,4000.0,0.006193805165212894,0.3183087293083665,0.9938061948347872,155405.48995854793,,0.33066540499999064,2324496.8208957445,573836.2266086284,2898333.047504373
50,jinan,Asia/Shanghai,2023,4200176,1107.567223772558,1175.7422629112946,1992364.8721138348,531.1689873942263,0.9954905443459846,0.9029596237924643,0.8250956313827873,False,,,,,,,Battery-range inadequacy: no candidate within 0-80 modules achieves LPSP <= 0.0045 without diesel backup. This is a seasonal or sustained renewable/load timing mismatch a battery of any size within the tested range cannot bridge -- not a fixable sizing choice.,0.32271018400001594,1373242.769824654,1560849.2760245595,2934092.0458492134
