,pv_kw,wind_kw,renewable_kw,load_kw,direct_supply_kwh,battery_charge_kwh,battery_discharge_kwh,battery_losses_kwh,self_discharge_kwh,curtailed_kwh,unserved_kwh,load_served_kwh,soc_kwh,diesel_output_kwh,diesel_fuel_l,still_unserved_kwh
2023-05-07 23:00:00+08:00,0.0,41.20554755836596,41.20554755836596,532.0624114732909,41.20554755836596,0.0,490.856863914925,12.751652434196501,0.10149352407552215,0.0,0.0,532.0624114732909,2424.7199074747627,0.0,0.0,0.0
2023-05-08 00:00:00+08:00,0.0,28.95542120193413,28.95542120193413,283.2028900184893,28.95542120193413,0.0,254.24746881655517,6.604930261675747,0.08403594255332791,0.0,0.0,283.2028900184893,2163.7834724539784,0.0,0.0,0.0
2023-05-08 01:00:00+08:00,0.0,17.681771090643934,17.681771090643934,250.1370231201329,17.681771090643934,0.0,232.45525202948897,6.038804381265322,0.07499240758852466,0.0,0.0,250.1370231201329,1925.2144236356357,0.0,0.0,0.0
2023-05-08 02:00:00+08:00,0.0,11.687134912691254,11.687134912691254,227.94158139815767,11.687134912691254,0.0,216.25444648546642,5.6179341507795755,0.06672408149438525,0.0,0.0,227.94158139815767,1703.2753189178954,0.0,0.0,0.0
2023-05-08 03:00:00+08:00,0.0,5.918007516897123,5.918007516897123,203.03293824389985,5.918007516897123,0.0,197.11493072700273,5.12072107166685,0.05903211600298164,0.0,0.0,203.03293824389985,1500.980635003223,0.0,0.0,0.0
2023-05-08 04:00:00+08:00,0.0,0.0,0.0,232.49050624654032,0.0,0.0,232.49050624654032,6.039720227728367,0.05202098684799239,0.0,0.0,232.49050624654032,1262.3983875421063,0.0,0.0,0.0
2023-05-08 05:00:00+08:00,0.0,0.0,0.0,344.10823020437476,0.0,0.0,344.10823020437476,8.939364759648527,0.043752203315534643,0.0,0.0,344.10823020437476,909.3070403747674,0.0,0.0,0.0
2023-05-08 06:00:00+08:00,0.0,0.0,0.0,523.1676459604931,0.0,0.0,301.44449440166443,7.831031209697699,0.031514763405311896,0.0,221.7231515588287,523.1676459604931,600.0,221.7231515588287,176.66097603609086,0.0
2023-05-08 07:00:00+08:00,331.42287931017825,0.0,331.42287931017825,679.9255505617081,331.42287931017825,0.0,0.0,0.0,0.02079479999997602,0.0,348.5026712515298,679.9255505617081,600.0,348.5026712515298,207.84873788049532,0.0
2023-05-08 08:00:00+08:00,616.9319995676196,0.0,616.9319995676196,747.8194548510666,616.9319995676196,0.0,0.0,0.0,0.02079479999997602,0.0,130.8874552834469,747.8194548510666,600.0,130.8874552834469,154.31539475234692,0.0
2023-05-08 09:00:00+08:00,890.113664300205,0.0,890.113664300205,597.0453660567695,597.0453660567695,293.0682982434355,0.0,7.420655047245134,0.02079479999997602,0.0,0.0,597.0453660567695,885.6268483961903,0.0,0.0,0.0
2023-05-08 10:00:00+08:00,1086.8853509553055,42.40558568591487,1129.2909366412205,479.1874232061008,479.1874232061008,650.1035134351197,0.0,16.46098860613347,0.03069405531175562,0.0,0.0,479.1874232061008,1519.2386791698648,0.0,0.0,0.0
2023-05-08 11:00:00+08:00,1285.0331978085221,73.12374810776464,1358.1569459162868,452.1734235852541,452.1734235852541,905.9835223310326,0.0,22.94001513641126,0.05265377414275463,0.0,0.0,452.1734235852541,2402.2295325903433,0.0,0.0,0.0
2023-05-08 12:00:00+08:00,1257.623174692816,85.95699511922093,1343.580169812037,509.94557576023084,509.94557576023084,833.6345940518061,0.0,21.10809935768009,0.08325647114043022,0.0,0.0,509.94557576023084,3214.672770813329,0.0,0.0,0.0
2023-05-08 13:00:00+08:00,1202.0979658478686,78.49783189635322,1280.595797744222,466.41619219858524,466.41619219858524,814.1796055456367,0.0,20.615488046536257,0.11141412889082858,0.0,0.0,466.41619219858524,4008.1254741835387,0.0,0.0,0.0
2023-05-08 14:00:00+08:00,1061.2121989728053,50.80585257875719,1112.0180515515624,511.62065108047994,511.62065108047994,600.3974004710824,0.0,15.20240171612761,0.13891361268451874,0.0,0.0,511.62065108047994,4593.181559325809,0.0,0.0,0.0
2023-05-08 15:00:00+08:00,845.8875807901724,26.70069117967608,872.5882719698484,465.6216857721194,465.6216857721194,406.966586197729,0.0,10.304624109905546,0.15919048648356693,0.0,0.0,465.6216857721194,4989.684330927149,0.0,0.0,0.0
2023-05-08 16:00:00+08:00,558.4224578834354,11.046120757603019,569.4685786410384,513.2694365782933,513.2694365782933,56.19914206274518,0.0,1.4229940587171512,0.17293247954148683,0.0,0.0,513.2694365782933,5044.2875464516355,0.0,0.0,0.0
2023-05-08 17:00:00+08:00,254.41240145409836,0.0,254.41240145409836,653.1126291131587,254.41240145409836,0.0,398.7002276590604,10.357574890558169,0.17482491778537224,0.0,0.0,653.1126291131587,4635.054918984231,0.0,0.0,0.0
2023-05-08 18:00:00+08:00,0.0,0.0,0.0,818.9991504078881,0.0,0.0,818.9991504078881,21.276248286738223,0.16064173338236287,0.0,0.0,818.9991504078881,3794.6188785562226,0.0,0.0,0.0
2023-05-08 19:00:00+08:00,0.0,0.0,0.0,867.0622891044778,0.0,0.0,867.0622891044778,22.524849426115793,0.13151390109305794,0.0,0.0,867.0622891044778,2904.900226124536,0.0,0.0,0.0
2023-05-08 20:00:00+08:00,0.0,0.0,0.0,863.894263170823,0.0,0.0,863.894263170823,22.442549332996464,0.1006780320371945,0.0,0.0,863.894263170823,2018.4627355886792,0.0,0.0,0.0
2023-05-08 21:00:00+08:00,0.0,12.328149067779494,12.328149067779494,619.8335588718173,12.328149067779494,0.0,607.5054098040379,15.781989429525197,0.0699558814901593,0.0,0.0,619.8335588718173,1395.105380473626,0.0,0.0,0.0
2023-05-08 22:00:00+08:00,0.0,35.20535692062142,35.20535692062142,525.0513406151671,35.20535692062142,0.0,489.8459836945457,12.725391431915568,0.04835156227659354,0.0,0.0,525.0513406151671,892.4856537848881,0.0,0.0,0.0
2023-05-08 23:00:00+08:00,0.0,60.07240176404949,60.07240176404949,349.9887012708817,60.07240176404949,0.0,285.049603066894,7.405118950205235,0.03093176778884299,0.0,4.866696439938153,349.9887012708817,600.0,4.866696439938153,123.31428807684378,0.0
2023-05-09 00:00:00+08:00,0.0,68.5173905746887,68.5173905746887,244.77292898595937,68.5173905746887,0.0,0.0,0.0,0.02079479999997602,0.0,176.25553841127066,244.77292898595937,600.0,176.25553841127066,165.47594320179158,0.0
2023-05-09 01:00:00+08:00,0.0,62.37558053058749,62.37558053058749,242.35276511481277,62.37558053058749,0.0,0.0,0.0,0.02079479999997602,0.0,179.97718458422528,242.35276511481277,600.0,179.97718458422528,166.3914681603384,0.0
2023-05-09 02:00:00+08:00,0.0,59.30467550853686,59.30467550853686,232.64197701115057,59.30467550853686,0.0,0.0,0.0,0.02079479999997602,0.0,173.3373015026137,232.64197701115057,600.0,173.3373015026137,164.75805692226197,0.0
2023-05-09 03:00:00+08:00,0.0,55.4660442309736,55.4660442309736,205.07926567751434,55.4660442309736,0.0,0.0,0.0,0.02079479999997602,0.0,149.61322144654073,205.07926567751434,600.0,149.61322144654073,158.921933228468,0.0
2023-05-09 04:00:00+08:00,0.0,55.4660442309736,55.4660442309736,246.95153198086703,55.4660442309736,0.0,0.0,0.0,0.02079479999997602,0.0,191.48548774989342,246.95153198086703,600.0,191.48548774989342,169.22251073909277,0.0
2023-05-09 05:00:00+08:00,0.0,41.80556662214039,41.80556662214039,311.49215628533113,41.80556662214039,0.0,0.0,0.0,0.02079479999997602,0.0,269.6865896631907,311.49215628533113,600.0,269.6865896631907,188.45998180976392,0.0
2023-05-09 06:00:00+08:00,0.0,39.40549036704257,39.40549036704257,499.673393064265,39.40549036704257,0.0,0.0,0.0,0.02079479999997602,0.0,460.26790269722244,499.673393064265,600.0,460.26790269722244,235.3429848161357,0.0
2023-05-09 07:00:00+08:00,295.5729959248694,54.69831797546092,350.2713139003303,779.6562596295827,350.2713139003303,0.0,0.0,0.0,0.02079479999997602,0.0,429.38494572925237,779.6562596295827,600.0,429.38494572925237,227.74577740201505,0.0
2023-05-09 08:00:00+08:00,595.9804886598284,36.40539504817031,632.3858837079988,750.5291693909204,632.3858837079988,0.0,0.0,0.0,0.02079479999997602,0.0,118.1432856829216,750.5291693909204,600.0,118.1432856829216,151.1803290306177,0.0
2023-05-09 09:00:00+08:00,867.725009768274,41.80556662214039,909.5305763904145,576.6148249935466,576.6148249935466,332.9157513968679,0.0,8.42961509558603,0.02079479999997602,0.0,0.0,576.6148249935466,924.465341501282,0.0,0.0,0.0
2023-05-09 10:00:00+08:00,1073.241879868342,57.00149674199891,1130.2433766103409,508.79915060216274,508.79915060216274,621.4442260081781,0.0,15.735319241108755,0.032040119805742506,0.0,0.0,508.79915060216274,1530.1422081485457,0.0,0.0,0.0
2023-05-09 11:00:00+08:00,1182.1912026177301,76.19465312981528,1258.3858557475455,448.76098584075913,448.76098584075913,809.6248699067864,0.0,20.50015956437062,0.05303166864996456,0.0,0.0,448.76098584075913,2319.2138868223115,0.0,0.0,0.0
2023-05-09 12:00:00+08:00,1069.3482450977772,89.80308004975038,1159.1513251475276,465.20155359130285,465.20155359130285,693.9497715562247,0.0,17.57120065765639,0.08037931488934191,0.0,0.0,465.20155359130285,2995.5120784059905,0.0,0.0,0.0
2023-05-09 13:00:00+08:00,1296.2254465947346,106.14894100450041,1402.374387599235,483.8334633695292,483.8334633695292,918.5409242297058,0.0,23.25797565393634,0.10381845761367003,0.0,0.0,483.8334633695292,3890.691208524146,0.0,0.0,0.0
2023-05-09 14:00:00+08:00,574.704097047619,105.18741977186802,679.891516819487,416.62348845701047,416.62348845701047,263.26802836247657,0.0,6.666095361237353,0.1348435759050517,0.0,0.0,416.62348845701047,4147.158297949481,0.0,0.0,0.0
2023-05-09 15:00:00+08:00,406.8733746908167,88.84155881711798,495.7149335079347,438.1160675224206,438.1160675224206,57.59886598551407,0.0,1.4584358600122798,0.14373221229016053,0.0,0.0,438.1160675224206,4203.154995862692,0.0,0.0,0.0
2023-05-09 16:00:00+08:00,261.9597985647924,75.4269268743026,337.38672543909496,529.9074648453636,337.38672543909496,0.0,192.52073940626866,5.001371551990246,0.14567294584685442,0.0,0.0,529.9074648453636,4005.487211958586,0.0,0.0,0.0
2023-05-09 17:00:00+08:00,135.29752545610188,22.642177139611608,157.9397025957135,694.4912103879368,157.9397025957135,0.0,536.5515077922233,13.938723981246767,0.13882217579202916,0.0,0.0,694.4912103879368,3454.858158009324,0.0,0.0,0.0
2023-05-09 18:00:00+08:00,0.0,6.559021671985361,6.559021671985361,870.9741836202253,6.559021671985361,0.0,864.41516194824,22.456081424836952,0.11973847404033222,0.0,0.0,870.9741836202253,2567.8671761622068,0.0,0.0,0.0
2023-05-09 19:00:00+08:00,0.0,0.0,0.0,815.4589136086272,0.0,0.0,815.4589136086272,21.184278768702256,0.08899714059134567,0.0,0.0,815.4589136086272,1731.134986644286,0.0,0.0,0.0
2023-05-09 20:00:00+08:00,0.0,0.0,0.0,815.56445827744,0.0,0.0,815.56445827744,21.1870206452694,0.05999767636717479,0.0,0.0,815.56445827744,894.3235100452094,0.0,0.0,0.0
2023-05-09 21:00:00+08:00,0.0,0.0,0.0,625.4380673950545,0.0,0.0,286.8408616837683,7.4516528972299625,0.030995464211173385,0.0,338.5972057112862,625.4380673950545,600.0,338.5972057112862,205.4119933575954,0.0
2023-05-09 22:00:00+08:00,0.0,0.0,0.0,556.8826270401652,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,556.8826270401652,556.8826270401652,600.0,556.8826270401652,259.1102070044996,0.0
2023-05-09 23:00:00+08:00,0.0,0.0,0.0,323.82531236936995,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,323.82531236936995,323.82531236936995,600.0,323.82531236936995,201.77810759548402,0.0
2023-05-10 00:00:00+08:00,0.0,0.0,0.0,293.3020945833661,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,293.3020945833661,293.3020945833661,600.0,293.3020945833661,194.26939602012703,0.0
2023-05-10 01:00:00+08:00,0.0,0.0,0.0,223.67077508654472,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,223.67077508654472,223.67077508654472,600.0,223.67077508654472,177.14009142390898,0.0
2023-05-10 02:00:00+08:00,0.0,0.0,0.0,243.57047413806052,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,243.57047413806052,243.57047413806052,600.0,243.57047413806052,182.03541739058187,0.0
2023-05-10 03:00:00+08:00,0.0,0.0,0.0,225.02974961729603,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,225.02974961729603,225.02974961729603,600.0,225.02974961729603,177.47439915847383,0.0
2023-05-10 04:00:00+08:00,0.0,0.0,0.0,233.2244725559585,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,233.2244725559585,233.2244725559585,600.0,233.2244725559585,179.49030100138478,0.0
2023-05-10 05:00:00+08:00,0.0,0.0,0.0,338.3194292323538,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,338.3194292323538,338.3194292323538,600.0,338.3194292323538,205.34366034377803,0.0
2023-05-10 06:00:00+08:00,0.0,0.0,0.0,568.763429360191,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,568.763429360191,568.763429360191,600.0,568.763429360191,262.032884375226,0.0
2023-05-10 07:00:00+08:00,207.40599024953298,0.0,207.40599024953298,783.9027648554552,207.40599024953298,0.0,0.0,0.0,0.02079479999997602,0.0,576.4967746059222,783.9027648554552,600.0,576.4967746059222,263.93528730567584,0.0
2023-05-10 08:00:00+08:00,458.04805322922044,0.0,458.04805322922044,772.8476736733637,458.04805322922044,0.0,0.0,0.0,0.02079479999997602,0.0,314.7996204441433,772.8476736733637,600.0,314.7996204441433,199.55778738187823,0.0
2023-05-10 09:00:00+08:00,677.6258975151502,0.0,677.6258975151502,622.5763646303385,622.5763646303385,55.0495328848117,0.0,1.3938853042059236,0.02079479999997602,0.0,0.0,622.5763646303385,653.6348527806058,0.0,0.0,0.0
2023-05-10 10:00:00+08:00,877.3198404187511,0.0,877.3198404187511,527.4464729609736,527.4464729609736,349.8733674577776,0.0,8.858991524104113,0.0226536767277139,0.0,0.0,527.4464729609736,994.6265750375516,0.0,0.0,0.0
2023-05-10 11:00:00+08:00,1065.079561159584,0.0,1065.079561159584,469.3670622541431,469.3670622541431,595.712498905441,0.0,15.083777359084138,0.03447176783765826,0.0,0.0,469.3670622541431,1575.2208248160707,0.0,0.0,0.0
2023-05-10 12:00:00+08:00,965.8982823294947,0.0,965.8982823294947,443.86065115586246,443.86065115586246,522.0376311736322,0.0,13.218288043569657,0.0545940033464376,0.0,0.0,443.86065115586246,2083.9855739427867,0.0,0.0,0.0
2023-05-10 13:00:00+08:00,983.898500106701,0.0,983.898500106701,442.9691105569385,442.9691105569385,540.9293895497625,0.0,13.696638049303488,0.07222677202162231,0.0,0.0,442.9691105569385,2611.146098671224,0.0,0.0,0.0
2023-05-10 14:00:00+08:00,596.2231142781731,0.0,596.2231142781731,456.5121766107022,456.5121766107022,139.71093766747083,0.0,3.5375599509445976,0.09049710148792656,0.0,0.0,456.5121766107022,2747.2289792862625,0.0,0.0,0.0
2023-05-10 15:00:00+08:00,470.3728098462637,0.0,470.3728098462637,499.64635073203755,470.3728098462637,0.0,29.273540885773855,0.7604783519097893,0.09521346196424929,0.0,0.0,499.64635073203755,2717.099746586615,0.0,0.0,0.0
2023-05-10 16:00:00+08:00,289.6755916080089,0.0,289.6755916080089,578.9483153539715,289.6755916080089,0.0,289.27272374596254,7.514828666104165,0.09416924301740437,0.0,0.0,578.9483153539715,2420.2180249315306,0.0,0.0,0.0
2023-05-10 17:00:00+08:00,140.87204671839754,0.0,140.87204671839754,690.5759241985423,140.87204671839754,0.0,549.7038774801448,14.280400871753614,0.08387991630797842,0.0,0.0,690.5759241985423,1856.1498666633242,0.0,0.0,0.0
2023-05-10 18:00:00+08:00,0.0,0.0,0.0,828.9954473418645,0.0,0.0,828.9954473418645,21.53593560803688,0.06433044207892635,0.0,0.0,828.9954473418645,1005.5541532713439,0.0,0.0,0.0
2023-05-10 19:00:00+08:00,0.0,16.779879081740717,16.779879081740717,892.1130778985511,16.779879081740717,0.0,395.2513247003115,10.267978075188296,0.03485049584412536,0.0,480.0818741164989,892.1130778985512,600.0,480.0818741164989,240.21722178527773,0.0
2023-05-10 20:00:00+08:00,0.0,25.79879917077286,25.79879917077286,745.0912371265644,25.79879917077286,0.0,0.0,0.0,0.02079479999997602,0.0,719.2924379557915,745.0912371265644,600.0,719.2924379557915,299.0630204897437,0.0
2023-05-10 21:00:00+08:00,0.0,35.80537598439586,35.80537598439586,653.6543019172733,35.80537598439586,0.0,0.0,0.0,0.02079479999997602,0.0,617.8489259328775,653.6543019172733,600.0,617.8489259328775,274.10791653210686,0.0
2023-05-10 22:00:00+08:00,0.0,46.00570006856158,46.00570006856158,479.5454955755834,46.00570006856158,0.0,0.0,0.0,0.02079479999997602,0.0,433.53979550702184,479.5454955755834,600.0,433.53979550702184,228.76787044734635,0.0
2023-05-10 23:00:00+08:00,0.0,38.20545223949368,38.20545223949368,323.09495301418787,38.20545223949368,0.0,0.0,0.0,0.02079479999997602,0.0,284.88950077469417,323.09495301418787,600.0,284.88950077469417,192.19989794319375,0.0
2023-05-11 00:00:00+08:00,0.0,25.79879917077286,25.79879917077286,278.5287398040659,25.79879917077286,0.0,0.0,0.0,0.02079479999997602,0.0,252.729940633293,278.5287398040659,600.0,252.729940633293,184.28864614840907,0.0
2023-05-11 01:00:00+08:00,0.0,18.583663099547156,18.583663099547156,236.6600118352791,18.583663099547156,0.0,0.0,0.0,0.02079479999997602,0.0,218.07634873573195,236.6600118352791,600.0,218.07634873573195,175.76386254160906,0.0
2023-05-11 02:00:00+08:00,0.0,10.40510660251478,10.40510660251478,227.46425032730278,10.40510660251478,0.0,0.0,0.0,0.02079479999997602,0.0,217.059143724788,227.46425032730278,600.0,217.059143724788,175.51363010891683,0.0
2023-05-11 03:00:00+08:00,0.0,0.0,0.0,225.60906728121094,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,225.60906728121094,225.60906728121094,600.0,225.60906728121094,177.61691130379688,0.0
2023-05-11 04:00:00+08:00,0.0,0.0,0.0,253.2931396373588,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,253.2931396373588,253.2931396373588,600.0,253.2931396373588,184.42719310340925,0.0
2023-05-11 05:00:00+08:00,0.0,0.0,0.0,362.80728461344506,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,362.80728461344506,362.80728461344506,600.0,362.80728461344506,211.36767276752647,0.0
2023-05-11 06:00:00+08:00,0.0,0.0,0.0,544.7292295600053,0.0,0.0,0.0,0.0,0.02079479999997602,0.0,544.7292295600053,544.7292295600053,600.0,544.7292295600053,256.12047122438025,0.0
2023-05-11 07:00:00+08:00,284.57598256988484,11.687134912691254,296.2631174825761,759.5349678814155,296.2631174825761,0.0,0.0,0.0,0.02079479999997602,0.0,463.2718503988394,759.5349678814155,600.0,463.2718503988394,236.08195595073346,0.0
2023-05-11 08:00:00+08:00,564.2976376245423,70.05284308571402,634.3504807102563,746.1911344490699,634.3504807102563,0.0,0.0,0.0,0.02079479999997602,0.0,111.84065373881356,746.1911344490699,600.0,111.84065373881356,149.62988157236714,0.0
2023-05-11 09:00:00+08:00,844.1688609577742,156.83387658742183,1001.002737545196,637.9911514078814,637.9911514078814,363.0115861373147,0.0,9.19165865098364,0.02079479999997602,0.0,0.0,637.9911514078814,953.7991326863311,0.0,0.0,0.0
2023-05-11 10:00:00+08:00,1048.6453807475452,215.3762894465504,1264.0216701940956,527.4567500795665,527.4567500795665,736.5649201145291,0.0,18.650240318833312,0.03305677034063592,0.0,0.0,527.4567500795665,1671.6807557116863,0.0,0.0,0.0
2023-05-11 11:00:00+08:00,1140.2688755702743,215.3762894465504,1355.6451650168246,449.3005322639124,449.3005322639124,906.3446327529123,0.0,22.949158656508075,0.05793711163141779,0.0,0.0,449.3005322639124,2555.018292696459,0.0,0.0,0.0
2023-05-11 12:00:00+08:00,1132.7062501587218,215.3762894465504,1348.0825396052721,485.2175555641456,485.2175555641456,862.8649840411265,0.0,21.84822936255364,0.08855182398838224,0.0,0.0,485.2175555641456,3395.9464955510434,0.0,0.0,0.0
2023-05-11 13:00:00+08:00,970.7889445894359,224.35020276992248,1195.1391473593585,450.5947312816476,450.5947312816476,744.5444160777108,0.0,18.852285669178514,0.11769671364299938,0.0,0.0,450.5947312816476,4121.520929245933,0.0,0.0,0.0
2023-05-11 14:00:00+08:00,739.7835454222835,237.64751966152028,977.4310650838038,438.2110928201876,438.2110928201876,539.2199722636162,0.0,13.653354636910194,0.14284367236632534,0.0,0.0,438.2110928201876,4646.944703200273,0.0,0.0,0.0
2023-05-11 15:00:00+08:00,526.8051378129609,227.67453199282198,754.4796698057828,436.51417703035764,436.51417703035764,317.96549277542516,0.0,8.051066092634244,0.16105380952376436,0.0,0.0,436.51417703035764,4956.69807607354,0.0,0.0,0.0
2023-05-11 16:00:00+08:00,296.9223818867344,239.30968427297003,536.2320661597045,570.8156561632721,536.2320661597045,0.0,34.58359000356768,0.8984246774813016,0.17178924192103295,0.0,0.0,570.8156561632721,4921.04427215057,0.0,0.0,0.0
2023-05-11 17:00:00+08:00,155.28607896982493,107.11046223713274,262.39654120695764,705.5581360619678,262.39654120695764,0.0,443.1615948550102,11.512607941761871,0.17055355238426273,0.0,0.0,705.5581360619678,4466.199515801413,0.0,0.0,0.0
2023-05-11 18:00:00+08:00,0.0,20.83839312180519,20.83839312180519,845.6074666739961,20.83839312180519,0.0,824.7690735521909,21.42614138168517,0.1547895428184347,0.0,0.0,845.6074666739961,3619.849511324719,0.0,0.0,0.0
2023-05-11 19:00:00+08:00,0.0,40.60552849459148,40.60552849459148,959.7533376314445,40.60552849459148,0.0,919.1478091368531,23.877945404055254,0.1254567443634187,0.0,0.0,959.7533376314445,2676.6983000394475,0.0,0.0,0.0
2023-05-11 20:00:00+08:00,0.0,58.536949253024225,58.536949253024225,771.3238777787963,58.536949253024225,0.0,712.786928525772,18.517029790938068,0.09276900968279733,0.0,0.0,771.3238777787963,1945.3015727130546,0.0,0.0,0.0
2023-05-11 21:00:00+08:00,0.0,83.10418942942917,83.10418942942917,783.7870030217473,83.10418942942917,0.0,700.6828135923181,18.202584831517697,0.06742026190704564,0.0,0.0,783.7870030217473,1226.3487540273118,0.0,0.0,0.0
2023-05-11 22:00:00+08:00,0.0,111.91806840029449,111.91806840029449,500.19565712166457,111.91806840029449,0.0,388.2775887213701,10.086811906578419,0.042502795117115966,0.0,0.0,500.19565712166457,827.9418506042462,0.0,0.0,0.0
2023-05-11 23:00:00+08:00,0.0,143.96141791489413,143.96141791489413,356.4578231354648,143.96141791489413,0.0,212.4964052205707,5.520306431649573,0.028694808658315196,0.0,0.0,356.4578231354648,609.8964441433676,0.0,0.0,0.0
2023-05-12 00:00:00+08:00,0.0,155.66365307173754,155.66365307173754,267.9392049345093,155.66365307173754,0.0,9.625258010889153,0.2500483415173296,0.021137790961120118,0.0,102.6502938518826,267.9392049345093,600.0,102.6502938518826,147.3690530401821,0.0
2023-05-12 01:00:00+08:00,0.0,155.66365307173754,155.66365307173754,240.5334553140043,155.66365307173754,0.0,0.0,0.0,0.02079479999997602,0.0,84.86980224226676,240.5334553140043,600.0,84.86980224226676,142.9950521042166,0.0
2023-05-12 02:00:00+08:00,0.0,163.85521768152782,163.85521768152782,230.60197835324166,163.85521768152782,0.0,0.0,0.0,0.02079479999997602,0.0,66.74676067171384,230.60197835324166,600.0,66.74676067171384,138.5367838778606,0.0
2023-05-12 03:00:00+08:00,0.0,178.84593625948716,178.84593625948716,218.09139223713655,178.84593625948716,0.0,0.0,0.0,0.02079479999997602,0.0,39.245455977649385,218.09139223713655,600.0,39.245455977649385,131.77146292312074,0.0
2023-05-12 04:00:00+08:00,0.0,226.0123673813723,226.0123673813723,277.7160481056239,226.0123673813723,0.0,0.0,0.0,0.02079479999997602,0.0,51.7036807242516,277.7160481056239,600.0,51.7036807242516,134.8361862107849,0.0
2023-05-12 05:00:00+08:00,0.0,254.2691657760176,254.2691657760176,357.9801790704217,254.2691657760176,0.0,0.0,0.0,0.02079479999997602,0.0,103.7110132944041,357.9801790704217,600.0,103.7110132944041,147.6299900230424,0.0
2023-05-12 06:00:00+08:00,0.0,446.4061639386541,446.4061639386541,557.8902313306916,446.4061639386541,0.0,0.0,0.0,0.02079479999997602,0.0,111.48406739203745,557.8902313306916,600.0,111.48406739203745,149.54216133106019,0.0
2023-05-12 07:00:00+08:00,265.84344935699363,406.2235207981811,672.0669701551747,704.4106422444169,672.0669701551747,0.0,0.0,0.0,0.02079479999997602,0.0,32.343672089242204,704.4106422444169,600.0,32.343672089242204,130.07362408657258,0.0
2023-05-12 08:00:00+08:00,543.8009352812968,788.7802358816797,1332.5811711629765,803.9509018812425,803.9509018812425,528.630269281734,0.0,13.385217368729514,0.02079479999997602,0.0,0.0,803.9509018812425,1115.2242571130046,0.0,0.0,0.0
2023-05-12 09:00:00+08:00,793.6460014148504,908.813863248435,1702.4598646632853,622.3612035982545,622.3612035982545,1080.0986610650307,0.0,27.348708914593317,0.038651442303034855,0.0,0.0,622.3612035982545,2167.935557821139,0.0,0.0,0.0
2023-05-12 10:00:00+08:00,984.1012180607619,803.3297664715894,1787.4309845323514,491.16418064032337,491.16418064032337,1296.266803892028,0.0,32.82220853818717,0.07513631056281156,0.0,0.0,491.16418064032337,3431.3050168644168,0.0,0.0,0.0
2023-05-12 11:00:00+08:00,1094.5550351267618,716.9447538906298,1811.4997890173918,448.63250111118134,448.63250111118134,1362.8672879062105,0.0,34.5085704572723,0.11892216927435584,0.0,0.0,448.63250111118134,4759.54481214408,0.0,0.0,0.0
2023-05-12 12:00:00+08:00,1172.0981658942394,612.2611913067667,1784.359357201006,564.18720646972,564.18720646972,965.0559054433962,0.0,24.435761283377474,0.16495630409917794,255.1162452878899,0.0,564.18720646972,5700.0,0.0,0.0,0.0
2023-05-12 13:00:00+08:00,1105.1993344607763,525.464221975496,1630.6635564362723,463.1161017057136,463.1161017057136,0.2026826390413164,0.0,0.005132039041430503,0.1975505999998859,1167.3447720915174,0.0,463.1161017057136,5700.0,0.0,0.0,0.0
2023-05-12 14:00:00+08:00,969.1267891791166,453.8793388886659,1423.0061280677826,415.1054512023218,415.1054512023218,0.2026826390413164,0.0,0.005132039041430503,0.1975505999998859,1007.6979942264195,0.0,415.1054512023218,5700.0,0.0,0.0,0.0
2023-05-12 15:00:00+08:00,737.5044760685258,395.06167548138285,1132.5661515499087,450.84183976460645,450.84183976460645,0.2026826390413164,0.0,0.005132039041430503,0.1975505999998859,681.5216291462609,0.0,450.84183976460645,5700.0,0.0,0.0,0.0
2023-05-12 16:00:00+08:00,452.53733698433217,353.73582621757294,806.2731632019052,531.6455365266866,531.6455365266866,0.2026826390413164,0.0,0.005132039041430503,0.1975505999998859,274.4249440361773,0.0,531.6455365266866,5700.0,0.0,0.0,0.0
2023-05-12 17:00:00+08:00,199.574512602871,277.5394703363138,477.1139829391848,688.4846221161288,477.1139829391848,0.0,211.370639176944,5.4910608850027245,0.1975505999998859,0.0,0.0,688.4846221161288,5482.940749338053,0.0,0.0,0.0
2023-05-12 18:00:00+08:00,0.0,235.98535505007058,235.98535505007058,850.8826677667279,235.98535505007058,0.0,614.8973127166573,15.974018885968462,0.19002776049092063,0.0,0.0,850.8826677667279,4851.879389974936,0.0,0.0,0.0
2023-05-12 19:00:00+08:00,0.0,729.9588319695143,729.9588319695143,897.7063182864744,729.9588319695143,0.0,167.74748631696002,4.35780326094158,0.16815643589779938,0.0,0.0,897.7063182864744,4679.605943961137,0.0,0.0,0.0
